t,Date,Price,Summer_delta,Weekday,Hour,Available
517,2010-01-22 13:00:00,50.0,6,4,13,1
518,2010-01-22 14:00:00,48.45,6,4,14,1
519,2010-01-22 15:00:00,44.96,6,4,15,1
520,2010-01-22 16:00:00,45.5,6,4,16,1
521,2010-01-22 17:00:00,51.22,6,4,17,1
522,2010-01-22 18:00:00,51.43,6,4,18,1
523,2010-01-22 19:00:00,44.88,6,4,19,1
524,2010-01-22 20:00:00,41.5,6,4,20,1
525,2010-01-22 21:00:00,42.4,6,4,21,1
526,2010-01-22 22:00:00,43.47,6,4,22,1
527,2010-01-22 23:00:00,40.51,6,4,23,1
528,2010-01-23 00:00:00,41.27,6,5,0,1
529,2010-01-23 01:00:00,39.09,6,5,1,1
530,2010-01-23 02:00:00,35.0,6,5,2,1
531,2010-01-23 03:00:00,30.95,6,5,3,1
532,2010-01-23 04:00:00,28.5,6,5,4,1
533,2010-01-23 05:00:00,29.58,6,5,5,1
534,2010-01-23 06:00:00,29.77,6,5,6,1
535,2010-01-23 07:00:00,35.0,6,5,7,1
536,2010-01-23 08:00:00,39.93,6,5,8,0
537,2010-01-23 09:00:00,43.0,6,5,9,0
538,2010-01-23 10:00:00,46.79,6,5,10,0
539,2010-01-23 11:00:00,48.66,6,5,11,0
540,2010-01-23 12:00:00,52.89,6,5,12,0
541,2010-01-23 13:00:00,46.15,6,5,13,0
542,2010-01-23 14:00:00,43.41,6,5,14,0
543,2010-01-23 15:00:00,41.45,6,5,15,0
544,2010-01-23 16:00:00,41.96,6,5,16,0
545,2010-01-23 17:00:00,45.78,6,5,17,0
546,2010-01-23 18:00:00,53.19,6,5,18,1
547,2010-01-23 19:00:00,52.83,6,5,19,1
548,2010-01-23 20:00:00,46.29,6,5,20,1
549,2010-01-23 21:00:00,41.19,6,5,21,1
550,2010-01-23 22:00:00,43.01,6,5,22,1
551,2010-01-23 23:00:00,42.0,6,5,23,1
552,2010-01-24 00:00:00,42.07,6,6,0,1
553,2010-01-24 01:00:00,41.83,6,6,1,1
554,2010-01-24 02:00:00,40.09,6,6,2,1
555,2010-01-24 03:00:00,33.28,6,6,3,1
556,2010-01-24 04:00:00,26.67,6,6,4,1
557,2010-01-24 05:00:00,22.0,6,6,5,1
558,2010-01-24 06:00:00,20.05,6,6,6,1
559,2010-01-24 07:00:00,27.85,6,6,7,1
560,2010-01-24 08:00:00,31.16,6,6,8,1
561,2010-01-24 09:00:00,36.57,6,6,9,1
562,2010-01-24 10:00:00,42.76,6,6,10,1
563,2010-01-24 11:00:00,46.09,6,6,11,1
564,2010-01-24 12:00:00,48.6,6,6,12,1
565,2010-01-24 13:00:00,42.61,6,6,13,1
566,2010-01-24 14:00:00,37.82,6,6,14,1
567,2010-01-24 15:00:00,34.4,6,6,15,1
568,2010-01-24 16:00:00,34.84,6,6,16,1
569,2010-01-24 17:00:00,42.15,6,6,17,1
570,2010-01-24 18:00:00,50.08,6,6,18,1
571,2010-01-24 19:00:00,49.48,6,6,19,1
572,2010-01-24 20:00:00,45.68,6,6,20,1
573,2010-01-24 21:00:00,42.42,6,6,21,1
574,2010-01-24 22:00:00,43.16,6,6,22,1
575,2010-01-24 23:00:00,42.63,6,6,23,1
576,2010-01-25 00:00:00,37.71,6,0,0,1
577,2010-01-25 01:00:00,34.15,6,0,1,1
578,2010-01-25 02:00:00,31.0,6,0,2,1
579,2010-01-25 03:00:00,27.0,6,0,3,1
580,2010-01-25 04:00:00,27.97,6,0,4,1
581,2010-01-25 05:00:00,33.0,6,0,5,1
582,2010-01-25 06:00:00,43.45,6,0,6,1
583,2010-01-25 07:00:00,53.6,6,0,7,1
584,2010-01-25 08:00:00,57.11,6,0,8,0
585,2010-01-25 09:00:00,61.0,6,0,9,0
586,2010-01-25 10:00:00,62.7,6,0,10,0
587,2010-01-25 11:00:00,62.7,6,0,11,0
588,2010-01-25 12:00:00,59.04,6,0,12,0
589,2010-01-25 13:00:00,60.04,6,0,13,0
590,2010-01-25 14:00:00,55.58,6,0,14,0
591,2010-01-25 15:00:00,50.66,6,0,15,0
592,2010-01-25 16:00:00,51.0,6,0,16,0
593,2010-01-25 17:00:00,60.67,6,0,17,0
594,2010-01-25 18:00:00,58.85,6,0,18,1
595,2010-01-25 19:00:00,50.0,6,0,19,1
596,2010-01-25 20:00:00,49.9,6,0,20,1
597,2010-01-25 21:00:00,44.37,6,0,21,1
598,2010-01-25 22:00:00,42.89,6,0,22,1
599,2010-01-25 23:00:00,39.84,6,0,23,1
600,2010-01-26 00:00:00,41.91,6,1,0,1
601,2010-01-26 01:00:00,40.0,6,1,1,1
602,2010-01-26 02:00:00,36.25,6,1,2,1
603,2010-01-26 03:00:00,31.08,6,1,3,1
604,2010-01-26 04:00:00,30.0,6,1,4,1
605,2010-01-26 05:00:00,37.01,6,1,5,1
606,2010-01-26 06:00:00,44.11,6,1,6,1
607,2010-01-26 07:00:00,56.3,6,1,7,1
608,2010-01-26 08:00:00,60.61,6,1,8,1
609,2010-01-26 09:00:00,62.38,6,1,9,1
610,2010-01-26 10:00:00,63.34,6,1,10,1
611,2010-01-26 11:00:00,63.0,6,1,11,1
612,2010-01-26 12:00:00,62.2,6,1,12,1
613,2010-01-26 13:00:00,60.66,6,1,13,1
614,2010-01-26 14:00:00,58.35,6,1,14,1
615,2010-01-26 15:00:00,54.94,6,1,15,1
616,2010-01-26 16:00:00,55.0,6,1,16,1
617,2010-01-26 17:00:00,66.19,6,1,17,1
618,2010-01-26 18:00:00,70.18,6,1,18,1
619,2010-01-26 19:00:00,61.07,6,1,19,1
620,2010-01-26 20:00:00,50.77,6,1,20,1
621,2010-01-26 21:00:00,46.72,6,1,21,1
622,2010-01-26 22:00:00,46.1,6,1,22,1
623,2010-01-26 23:00:00,45.68,6,1,23,1
624,2010-01-27 00:00:00,49.89,6,2,0,1
625,2010-01-27 01:00:00,46.03,6,2,1,1
626,2010-01-27 02:00:00,43.02,6,2,2,1
627,2010-01-27 03:00:00,35.94,6,2,3,1
628,2010-01-27 04:00:00,33.5,6,2,4,1
629,2010-01-27 05:00:00,34.81,6,2,5,1
630,2010-01-27 06:00:00,46.7,6,2,6,1
631,2010-01-27 07:00:00,60.97,6,2,7,1
632,2010-01-27 08:00:00,66.51,6,2,8,0
633,2010-01-27 09:00:00,79.08,6,2,9,0
634,2010-01-27 10:00:00,72.67,6,2,10,0
635,2010-01-27 11:00:00,65.5,6,2,11,0
636,2010-01-27 12:00:00,66.18,6,2,12,0
637,2010-01-27 13:00:00,62.92,6,2,13,0
638,2010-01-27 14:00:00,59.22,6,2,14,0
639,2010-01-27 15:00:00,51.1,6,2,15,0
640,2010-01-27 16:00:00,47.86,6,2,16,0
641,2010-01-27 17:00:00,52.0,6,2,17,0
642,2010-01-27 18:00:00,52.0,6,2,18,1
643,2010-01-27 19:00:00,44.93,6,2,19,1
644,2010-01-27 20:00:00,38.0,6,2,20,1
645,2010-01-27 21:00:00,33.98,6,2,21,1
646,2010-01-27 22:00:00,44.1,6,2,22,1
647,2010-01-27 23:00:00,45.52,6,2,23,1
648,2010-01-28 00:00:00,43.86,6,3,0,1
649,2010-01-28 01:00:00,44.77,6,3,1,1
650,2010-01-28 02:00:00,43.04,6,3,2,1
651,2010-01-28 03:00:00,35.21,6,3,3,1
652,2010-01-28 04:00:00,34.5,6,3,4,1
653,2010-01-28 05:00:00,43.15,6,3,5,1
654,2010-01-28 06:00:00,56.18,6,3,6,1
655,2010-01-28 07:00:00,65.99,6,3,7,1
656,2010-01-28 08:00:00,63.2,6,3,8,0
657,2010-01-28 09:00:00,63.07,6,3,9,0
658,2010-01-28 10:00:00,61.26,6,3,10,0
659,2010-01-28 11:00:00,61.34,6,3,11,0
660,2010-01-28 12:00:00,56.19,6,3,12,0
661,2010-01-28 13:00:00,55.0,6,3,13,0
662,2010-01-28 14:00:00,54.55,6,3,14,0
663,2010-01-28 15:00:00,51.92,6,3,15,0
664,2010-01-28 16:00:00,51.67,6,3,16,0
665,2010-01-28 17:00:00,53.43,6,3,17,0
666,2010-01-28 18:00:00,76.86,6,3,18,1
667,2010-01-28 19:00:00,51.0,6,3,19,1
668,2010-01-28 20:00:00,47.0,6,3,20,1
669,2010-01-28 21:00:00,41.5,6,3,21,1
670,2010-01-28 22:00:00,47.17,6,3,22,1
671,2010-01-28 23:00:00,47.02,6,3,23,1
672,2010-01-29 00:00:00,50.14,6,4,0,1
673,2010-01-29 01:00:00,46.32,6,4,1,1
674,2010-01-29 02:00:00,35.0,6,4,2,1
675,2010-01-29 03:00:00,32.0,6,4,3,1
676,2010-01-29 04:00:00,31.5,6,4,4,1
677,2010-01-29 05:00:00,35.27,6,4,5,1
678,2010-01-29 06:00:00,60.11,6,4,6,1
679,2010-01-29 07:00:00,66.26,6,4,7,1
680,2010-01-29 08:00:00,67.0,6,4,8,1
681,2010-01-29 09:00:00,67.75,6,4,9,1
682,2010-01-29 10:00:00,68.0,6,4,10,1
683,2010-01-29 11:00:00,69.0,6,4,11,1
684,2010-01-29 12:00:00,67.3,6,4,12,1
685,2010-01-29 13:00:00,65.84,6,4,13,1
686,2010-01-29 14:00:00,65.4,6,4,14,1
687,2010-01-29 15:00:00,51.0,6,4,15,1
688,2010-01-29 16:00:00,50.0,6,4,16,1
689,2010-01-29 17:00:00,55.0,6,4,17,1
690,2010-01-29 18:00:00,58.5,6,4,18,1
691,2010-01-29 19:00:00,55.0,6,4,19,1
692,2010-01-29 20:00:00,48.94,6,4,20,1
693,2010-01-29 21:00:00,42.0,6,4,21,1
694,2010-01-29 22:00:00,59.5,6,4,22,1
695,2010-01-29 23:00:00,58.96,6,4,23,1
696,2010-01-30 00:00:00,46.61,6,5,0,1
697,2010-01-30 01:00:00,46.33,6,5,1,1
698,2010-01-30 02:00:00,30.0,6,5,2,1
699,2010-01-30 03:00:00,28.0,6,5,3,1
700,2010-01-30 04:00:00,27.92,6,5,4,1
701,2010-01-30 05:00:00,29.0,6,5,5,1
702,2010-01-30 06:00:00,29.34,6,5,6,1
703,2010-01-30 07:00:00,33.5,6,5,7,1
704,2010-01-30 08:00:00,36.0,6,5,8,1
705,2010-01-30 09:00:00,43.56,6,5,9,1
706,2010-01-30 10:00:00,47.67,6,5,10,1
707,2010-01-30 11:00:00,50.1,6,5,11,1
708,2010-01-30 12:00:00,48.39,6,5,12,1
709,2010-01-30 13:00:00,44.0,6,5,13,1
710,2010-01-30 14:00:00,41.04,6,5,14,1
711,2010-01-30 15:00:00,42.0,6,5,15,1
712,2010-01-30 16:00:00,44.36,6,5,16,1
713,2010-01-30 17:00:00,49.93,6,5,17,1
714,2010-01-30 18:00:00,57.0,6,5,18,1
715,2010-01-30 19:00:00,50.0,6,5,19,1
716,2010-01-30 20:00:00,46.69,6,5,20,1
717,2010-01-30 21:00:00,41.26,6,5,21,1
718,2010-01-30 22:00:00,43.5,6,5,22,1
719,2010-01-30 23:00:00,42.97,6,5,23,1
720,2010-01-31 00:00:00,55.77,6,6,0,1
721,2010-01-31 01:00:00,55.11,6,6,1,1
722,2010-01-31 02:00:00,32.0,6,6,2,1
723,2010-01-31 03:00:00,28.72,6,6,3,1
724,2010-01-31 04:00:00,26.29,6,6,4,1
725,2010-01-31 05:00:00,23.04,6,6,5,1
726,2010-01-31 06:00:00,16.04,6,6,6,1
727,2010-01-31 07:00:00,18.44,6,6,7,1
728,2010-01-31 08:00:00,25.59,6,6,8,0
729,2010-01-31 09:00:00,32.17,6,6,9,0
730,2010-01-31 10:00:00,37.0,6,6,10,0
731,2010-01-31 11:00:00,42.5,6,6,11,0
732,2010-01-31 12:00:00,43.75,6,6,12,0
733,2010-01-31 13:00:00,38.99,6,6,13,0
734,2010-01-31 14:00:00,34.2,6,6,14,0
735,2010-01-31 15:00:00,31.97,6,6,15,0
736,2010-01-31 16:00:00,34.93,6,6,16,0
737,2010-01-31 17:00:00,48.36,6,6,17,0
738,2010-01-31 18:00:00,55.0,6,6,18,1
739,2010-01-31 19:00:00,50.0,6,6,19,1
740,2010-01-31 20:00:00,45.0,6,6,20,1
741,2010-01-31 21:00:00,41.28,6,6,21,1
742,2010-01-31 22:00:00,43.67,6,6,22,1
743,2010-01-31 23:00:00,51.75,6,6,23,1
744,2010-02-01 00:00:00,36.5,5,0,0,1
745,2010-02-01 01:00:00,34.0,5,0,1,1
746,2010-02-01 02:00:00,30.65,5,0,2,1
747,2010-02-01 03:00:00,29.93,5,0,3,1
748,2010-02-01 04:00:00,27.8,5,0,4,1
749,2010-02-01 05:00:00,31.0,5,0,5,1
750,2010-02-01 06:00:00,69.57,5,0,6,1
751,2010-02-01 07:00:00,74.23,5,0,7,1
752,2010-02-01 08:00:00,63.54,5,0,8,1
753,2010-02-01 09:00:00,65.0,5,0,9,1
754,2010-02-01 10:00:00,65.0,5,0,10,1
755,2010-02-01 11:00:00,69.0,5,0,11,1
756,2010-02-01 12:00:00,65.25,5,0,12,1
757,2010-02-01 13:00:00,64.43,5,0,13,1
758,2010-02-01 14:00:00,62.33,5,0,14,1
759,2010-02-01 15:00:00,55.92,5,0,15,1
760,2010-02-01 16:00:00,56.5,5,0,16,1
761,2010-02-01 17:00:00,71.53,5,0,17,1
762,2010-02-01 18:00:00,109.72,5,0,18,1
763,2010-02-01 19:00:00,91.01,5,0,19,1
764,2010-02-01 20:00:00,50.5,5,0,20,1
765,2010-02-01 21:00:00,43.05,5,0,21,1
766,2010-02-01 22:00:00,56.29,5,0,22,1
767,2010-02-01 23:00:00,56.96,5,0,23,1
768,2010-02-02 00:00:00,39.33,5,1,0,1
769,2010-02-02 01:00:00,40.75,5,1,1,1
770,2010-02-02 02:00:00,31.5,5,1,2,1
771,2010-02-02 03:00:00,29.0,5,1,3,1
772,2010-02-02 04:00:00,28.0,5,1,4,1
773,2010-02-02 05:00:00,30.5,5,1,5,1
774,2010-02-02 06:00:00,53.03,5,1,6,1
775,2010-02-02 07:00:00,65.99,5,1,7,1
776,2010-02-02 08:00:00,71.97,5,1,8,0
777,2010-02-02 09:00:00,72.0,5,1,9,0
778,2010-02-02 10:00:00,49.0,5,1,10,0
779,2010-02-02 11:00:00,65.81,5,1,11,0
780,2010-02-02 12:00:00,60.24,5,1,12,0
781,2010-02-02 13:00:00,60.67,5,1,13,0
782,2010-02-02 14:00:00,58.99,5,1,14,0
783,2010-02-02 15:00:00,53.02,5,1,15,0
784,2010-02-02 16:00:00,52.9,5,1,16,0
785,2010-02-02 17:00:00,53.02,5,1,17,0
786,2010-02-02 18:00:00,75.18,5,1,18,1
787,2010-02-02 19:00:00,66.01,5,1,19,1
788,2010-02-02 20:00:00,56.0,5,1,20,1
789,2010-02-02 21:00:00,35.53,5,1,21,1
790,2010-02-02 22:00:00,48.59,5,1,22,1
791,2010-02-02 23:00:00,45.17,5,1,23,1
792,2010-02-03 00:00:00,39.85,5,2,0,1
793,2010-02-03 01:00:00,42.29,5,2,1,1
794,2010-02-03 02:00:00,30.0,5,2,2,1
795,2010-02-03 03:00:00,27.06,5,2,3,1
796,2010-02-03 04:00:00,24.38,5,2,4,1
797,2010-02-03 05:00:00,30.0,5,2,5,1
798,2010-02-03 06:00:00,47.02,5,2,6,1
799,2010-02-03 07:00:00,58.99,5,2,7,1
800,2010-02-03 08:00:00,57.0,5,2,8,1
801,2010-02-03 09:00:00,57.96,5,2,9,1
802,2010-02-03 10:00:00,59.83,5,2,10,1
803,2010-02-03 11:00:00,61.99,5,2,11,1
804,2010-02-03 12:00:00,60.21,5,2,12,1
805,2010-02-03 13:00:00,60.62,5,2,13,1
806,2010-02-03 14:00:00,54.2,5,2,14,1
807,2010-02-03 15:00:00,50.01,5,2,15,1
808,2010-02-03 16:00:00,47.14,5,2,16,1
809,2010-02-03 17:00:00,54.5,5,2,17,1
810,2010-02-03 18:00:00,80.25,5,2,18,1
811,2010-02-03 19:00:00,59.11,5,2,19,1
812,2010-02-03 20:00:00,49.93,5,2,20,1
813,2010-02-03 21:00:00,45.88,5,2,21,1
814,2010-02-03 22:00:00,45.09,5,2,22,1
815,2010-02-03 23:00:00,42.0,5,2,23,1
816,2010-02-04 00:00:00,39.76,5,3,0,1
817,2010-02-04 01:00:00,41.02,5,3,1,1
818,2010-02-04 02:00:00,33.5,5,3,2,1
819,2010-02-04 03:00:00,29.93,5,3,3,1
820,2010-02-04 04:00:00,30.0,5,3,4,1
821,2010-02-04 05:00:00,36.0,5,3,5,1
822,2010-02-04 06:00:00,44.74,5,3,6,1
823,2010-02-04 07:00:00,56.91,5,3,7,1
824,2010-02-04 08:00:00,57.95,5,3,8,1
825,2010-02-04 09:00:00,59.25,5,3,9,1
826,2010-02-04 10:00:00,58.92,5,3,10,1
827,2010-02-04 11:00:00,59.3,5,3,11,1
828,2010-02-04 12:00:00,56.88,5,3,12,1
829,2010-02-04 13:00:00,56.34,5,3,13,1
830,2010-02-04 14:00:00,54.0,5,3,14,1
831,2010-02-04 15:00:00,51.0,5,3,15,1
832,2010-02-04 16:00:00,49.99,5,3,16,1
833,2010-02-04 17:00:00,58.0,5,3,17,1
834,2010-02-04 18:00:00,70.68,5,3,18,1
835,2010-02-04 19:00:00,59.74,5,3,19,1
836,2010-02-04 20:00:00,51.24,5,3,20,1
837,2010-02-04 21:00:00,43.61,5,3,21,1
838,2010-02-04 22:00:00,44.0,5,3,22,1
839,2010-02-04 23:00:00,39.22,5,3,23,1
840,2010-02-05 00:00:00,36.93,5,4,0,1
841,2010-02-05 01:00:00,34.19,5,4,1,1
842,2010-02-05 02:00:00,32.34,5,4,2,1
843,2010-02-05 03:00:00,29.03,5,4,3,1
844,2010-02-05 04:00:00,28.17,5,4,4,1
845,2010-02-05 05:00:00,32.58,5,4,5,1
846,2010-02-05 06:00:00,38.97,5,4,6,1
847,2010-02-05 07:00:00,50.5,5,4,7,1
848,2010-02-05 08:00:00,50.75,5,4,8,0
849,2010-02-05 09:00:00,52.0,5,4,9,0
850,2010-02-05 10:00:00,52.68,5,4,10,0
851,2010-02-05 11:00:00,53.0,5,4,11,0
852,2010-02-05 12:00:00,52.4,5,4,12,0
853,2010-02-05 13:00:00,49.19,5,4,13,0
854,2010-02-05 14:00:00,45.06,5,4,14,0
855,2010-02-05 15:00:00,41.0,5,4,15,0
856,2010-02-05 16:00:00,40.83,5,4,16,0
857,2010-02-05 17:00:00,47.0,5,4,17,0
858,2010-02-05 18:00:00,57.1,5,4,18,1
859,2010-02-05 19:00:00,53.06,5,4,19,1
860,2010-02-05 20:00:00,46.43,5,4,20,1
861,2010-02-05 21:00:00,39.91,5,4,21,1
862,2010-02-05 22:00:00,42.07,5,4,22,1
863,2010-02-05 23:00:00,41.27,5,4,23,1
864,2010-02-06 00:00:00,40.0,5,5,0,1
865,2010-02-06 01:00:00,37.93,5,5,1,1
866,2010-02-06 02:00:00,34.0,5,5,2,1
867,2010-02-06 03:00:00,29.9,5,5,3,1
868,2010-02-06 04:00:00,27.82,5,5,4,1
869,2010-02-06 05:00:00,28.01,5,5,5,1
870,2010-02-06 06:00:00,26.1,5,5,6,1
871,2010-02-06 07:00:00,31.12,5,5,7,1
872,2010-02-06 08:00:00,36.98,5,5,8,0
873,2010-02-06 09:00:00,42.27,5,5,9,0
874,2010-02-06 10:00:00,44.0,5,5,10,0
875,2010-02-06 11:00:00,46.5,5,5,11,0
876,2010-02-06 12:00:00,47.01,5,5,12,0
877,2010-02-06 13:00:00,44.12,5,5,13,0
878,2010-02-06 14:00:00,39.8,5,5,14,0
879,2010-02-06 15:00:00,38.99,5,5,15,0
880,2010-02-06 16:00:00,39.96,5,5,16,0
881,2010-02-06 17:00:00,43.77,5,5,17,0
882,2010-02-06 18:00:00,56.28,5,5,18,1
883,2010-02-06 19:00:00,53.35,5,5,19,1
884,2010-02-06 20:00:00,43.95,5,5,20,1
885,2010-02-06 21:00:00,40.09,5,5,21,1
886,2010-02-06 22:00:00,42.09,5,5,22,1
887,2010-02-06 23:00:00,40.89,5,5,23,1
888,2010-02-07 00:00:00,40.94,5,6,0,1
889,2010-02-07 01:00:00,39.41,5,6,1,1
890,2010-02-07 02:00:00,35.89,5,6,2,1
891,2010-02-07 03:00:00,30.65,5,6,3,1
892,2010-02-07 04:00:00,27.82,5,6,4,1
893,2010-02-07 05:00:00,26.28,5,6,5,1
894,2010-02-07 06:00:00,23.98,5,6,6,1
895,2010-02-07 07:00:00,27.65,5,6,7,1
896,2010-02-07 08:00:00,29.58,5,6,8,0
897,2010-02-07 09:00:00,35.78,5,6,9,0
898,2010-02-07 10:00:00,41.23,5,6,10,0
899,2010-02-07 11:00:00,43.6,5,6,11,0
900,2010-02-07 12:00:00,44.22,5,6,12,0
901,2010-02-07 13:00:00,40.49,5,6,13,0
902,2010-02-07 14:00:00,34.99,5,6,14,0
903,2010-02-07 15:00:00,32.45,5,6,15,0
904,2010-02-07 16:00:00,31.04,5,6,16,0
905,2010-02-07 17:00:00,38.04,5,6,17,0
906,2010-02-07 18:00:00,50.06,5,6,18,1
907,2010-02-07 19:00:00,51.48,5,6,19,1
908,2010-02-07 20:00:00,47.75,5,6,20,1
909,2010-02-07 21:00:00,44.3,5,6,21,1
910,2010-02-07 22:00:00,44.4,5,6,22,1
911,2010-02-07 23:00:00,40.8,5,6,23,1
912,2010-02-08 00:00:00,37.25,5,0,0,1
913,2010-02-08 01:00:00,36.46,5,0,1,1
914,2010-02-08 02:00:00,37.39,5,0,2,1
915,2010-02-08 03:00:00,30.0,5,0,3,1
916,2010-02-08 04:00:00,29.73,5,0,4,1
917,2010-02-08 05:00:00,33.0,5,0,5,1
918,2010-02-08 06:00:00,54.0,5,0,6,1
919,2010-02-08 07:00:00,63.62,5,0,7,1
920,2010-02-08 08:00:00,64.9,5,0,8,1
921,2010-02-08 09:00:00,69.61,5,0,9,1
922,2010-02-08 10:00:00,69.86,5,0,10,1
923,2010-02-08 11:00:00,66.27,5,0,11,1
924,2010-02-08 12:00:00,66.0,5,0,12,1
925,2010-02-08 13:00:00,61.99,5,0,13,1
926,2010-02-08 14:00:00,56.51,5,0,14,1
927,2010-02-08 15:00:00,53.6,5,0,15,1
928,2010-02-08 16:00:00,53.0,5,0,16,1
929,2010-02-08 17:00:00,63.14,5,0,17,1
930,2010-02-08 18:00:00,101.2,5,0,18,1
931,2010-02-08 19:00:00,70.03,5,0,19,1
932,2010-02-08 20:00:00,61.99,5,0,20,1
933,2010-02-08 21:00:00,45.87,5,0,21,1
934,2010-02-08 22:00:00,51.0,5,0,22,1
935,2010-02-08 23:00:00,45.9,5,0,23,1
936,2010-02-09 00:00:00,39.96,5,1,0,1
937,2010-02-09 01:00:00,39.0,5,1,1,1
938,2010-02-09 02:00:00,35.0,5,1,2,1
939,2010-02-09 03:00:00,30.0,5,1,3,1
940,2010-02-09 04:00:00,29.5,5,1,4,1
941,2010-02-09 05:00:00,36.09,5,1,5,1
942,2010-02-09 06:00:00,46.41,5,1,6,1
943,2010-02-09 07:00:00,58.0,5,1,7,1
944,2010-02-09 08:00:00,62.59,5,1,8,0
945,2010-02-09 09:00:00,63.18,5,1,9,0
946,2010-02-09 10:00:00,64.1,5,1,10,0
947,2010-02-09 11:00:00,64.0,5,1,11,0
948,2010-02-09 12:00:00,60.53,5,1,12,0
949,2010-02-09 13:00:00,57.23,5,1,13,0
950,2010-02-09 14:00:00,56.27,5,1,14,0
951,2010-02-09 15:00:00,53.02,5,1,15,0
952,2010-02-09 16:00:00,54.13,5,1,16,0
953,2010-02-09 17:00:00,60.8,5,1,17,0
954,2010-02-09 18:00:00,78.41,5,1,18,1
955,2010-02-09 19:00:00,70.09,5,1,19,1
956,2010-02-09 20:00:00,54.61,5,1,20,1
957,2010-02-09 21:00:00,46.43,5,1,21,1
958,2010-02-09 22:00:00,46.5,5,1,22,1
959,2010-02-09 23:00:00,44.61,5,1,23,1
960,2010-02-10 00:00:00,40.71,5,2,0,1
961,2010-02-10 01:00:00,44.99,5,2,1,1
962,2010-02-10 02:00:00,38.87,5,2,2,1
963,2010-02-10 03:00:00,31.96,5,2,3,1
964,2010-02-10 04:00:00,30.72,5,2,4,1
965,2010-02-10 05:00:00,37.0,5,2,5,1
966,2010-02-10 06:00:00,44.75,5,2,6,1
967,2010-02-10 07:00:00,59.99,5,2,7,1
968,2010-02-10 08:00:00,63.36,5,2,8,1
969,2010-02-10 09:00:00,66.19,5,2,9,1
970,2010-02-10 10:00:00,66.09,5,2,10,1
971,2010-02-10 11:00:00,66.26,5,2,11,1
972,2010-02-10 12:00:00,64.29,5,2,12,1
973,2010-02-10 13:00:00,62.4,5,2,13,1
974,2010-02-10 14:00:00,57.5,5,2,14,1
975,2010-02-10 15:00:00,53.06,5,2,15,1
976,2010-02-10 16:00:00,51.43,5,2,16,1
977,2010-02-10 17:00:00,58.7,5,2,17,1
978,2010-02-10 18:00:00,73.5,5,2,18,1
979,2010-02-10 19:00:00,69.48,5,2,19,1
980,2010-02-10 20:00:00,56.72,5,2,20,1
981,2010-02-10 21:00:00,47.2,5,2,21,1
982,2010-02-10 22:00:00,48.25,5,2,22,1
983,2010-02-10 23:00:00,46.53,5,2,23,1
984,2010-02-11 00:00:00,52.9,5,3,0,1
985,2010-02-11 01:00:00,49.01,5,3,1,1
986,2010-02-11 02:00:00,52.45,5,3,2,1
987,2010-02-11 03:00:00,42.91,5,3,3,1
988,2010-02-11 04:00:00,39.05,5,3,4,1
989,2010-02-11 05:00:00,49.0,5,3,5,1
990,2010-02-11 06:00:00,61.03,5,3,6,1
991,2010-02-11 07:00:00,65.0,5,3,7,1
992,2010-02-11 08:00:00,63.51,5,3,8,0
993,2010-02-11 09:00:00,66.2,5,3,9,0
994,2010-02-11 10:00:00,64.99,5,3,10,0
995,2010-02-11 11:00:00,66.2,5,3,11,0
996,2010-02-11 12:00:00,63.19,5,3,12,0
997,2010-02-11 13:00:00,59.0,5,3,13,0
998,2010-02-11 14:00:00,66.28,5,3,14,0
999,2010-02-11 15:00:00,60.4,5,3,15,0
1000,2010-02-11 16:00:00,53.02,5,3,16,0
1001,2010-02-11 17:00:00,56.2,5,3,17,0
1002,2010-02-11 18:00:00,91.65,5,3,18,1
1003,2010-02-11 19:00:00,74.76,5,3,19,1
1004,2010-02-11 20:00:00,61.02,5,3,20,1
1005,2010-02-11 21:00:00,49.02,5,3,21,1
1006,2010-02-11 22:00:00,53.28,5,3,22,1
1007,2010-02-11 23:00:00,55.81,5,3,23,1
1008,2010-02-12 00:00:00,53.53,5,4,0,1
1009,2010-02-12 01:00:00,55.88,5,4,1,1
1010,2010-02-12 02:00:00,51.0,5,4,2,1
1011,2010-02-12 03:00:00,30.03,5,4,3,1
1012,2010-02-12 04:00:00,30.65,5,4,4,1
1013,2010-02-12 05:00:00,53.03,5,4,5,1
1014,2010-02-12 06:00:00,63.49,5,4,6,1
1015,2010-02-12 07:00:00,74.56,5,4,7,1
1016,2010-02-12 08:00:00,75.0,5,4,8,1
1017,2010-02-12 09:00:00,120.29,5,4,9,1
1018,2010-02-12 10:00:00,80.0,5,4,10,1
1019,2010-02-12 11:00:00,74.99,5,4,11,1
1020,2010-02-12 12:00:00,58.41,5,4,12,1
1021,2010-02-12 13:00:00,70.31,5,4,13,1
1022,2010-02-12 14:00:00,66.25,5,4,14,1
1023,2010-02-12 15:00:00,58.99,5,4,15,1
1024,2010-02-12 16:00:00,64.24,5,4,16,1
1025,2010-02-12 17:00:00,54.93,5,4,17,1
1026,2010-02-12 18:00:00,91.8,5,4,18,1
1027,2010-02-12 19:00:00,79.99,5,4,19,1
1028,2010-02-12 20:00:00,48.0,5,4,20,1
1029,2010-02-12 21:00:00,42.33,5,4,21,1
1030,2010-02-12 22:00:00,61.43,5,4,22,1
1031,2010-02-12 23:00:00,57.95,5,4,23,1
1032,2010-02-13 00:00:00,52.9,5,5,0,1
